Game,Event,Attacking_Team,Defending_Team,Time_Elapsed,Atk_Active_20s,Def_Active_20s,Activation_Gap_20s,Atk_C0_Slot_20s,Atk_C1_Battle_20s,Atk_C3_Possess_20s,Atk_C5_Crease_20s,Def_C0_Slot_20s,Def_C1_Battle_20s,Def_C3_Possess_20s,Def_C5_Crease_20s,Atk_Active_10s,Def_Active_10s,Activation_Gap_10s,Atk_C0_Slot_10s,Atk_C1_Battle_10s,Atk_C3_Possess_10s,Atk_C5_Crease_10s,Def_C0_Slot_10s,Def_C1_Battle_10s,Def_C3_Possess_10s,Def_C5_Crease_10s,Atk_Active_5s,Def_Active_5s,Activation_Gap_5s,Atk_C0_Slot_5s,Atk_C1_Battle_5s,Atk_C3_Possess_5s,Atk_C5_Crease_5s,Def_C0_Slot_5s,Def_C1_Battle_5s,Def_C3_Possess_5s,Def_C5_Crease_5s,Atk_Active_2s,Def_Active_2s,Activation_Gap_2s,Atk_C0_Slot_2s,Atk_C1_Battle_2s,Atk_C3_Possess_2s,Atk_C5_Crease_2s,Def_C0_Slot_2s,Def_C1_Battle_2s,Def_C3_Possess_2s,Def_C5_Crease_2s,Atk_Active_1s,Def_Active_1s,Activation_Gap_1s,Atk_C0_Slot_1s,Atk_C1_Battle_1s,Atk_C3_Possess_1s,Atk_C5_Crease_1s,Def_C0_Slot_1s,Def_C1_Battle_1s,Def_C3_Possess_1s,Def_C5_Crease_1s
TeamG@TeamL,Shot,Team G,Team L,1254,1.02,1.42,-0.4,0.057692307692307696,0.9230769230769231,0.038461538461538464,0.0,0.1346153846153846,1.0384615384615385,0.23076923076923078,0.019230769230769232,1.09,1.65,-0.57,0.043478260869565216,1.0,0.043478260869565216,0.0,0.2608695652173913,1.173913043478261,0.17391304347826086,0.043478260869565216,0.92,2.17,-1.25,0.08333333333333333,0.75,0.08333333333333333,0.0,0.5,1.4166666666666667,0.16666666666666666,0.08333333333333333,1.17,2.67,-1.5,0.16666666666666666,1.0,0.0,0.0,1.0,1.5,0.0,0.16666666666666666,1.5,2.75,-1.25,0.25,1.25,0.0,0.0,1.5,1.0,0.0,0.25
TeamG@TeamL,Shot,Team L,Team G,1285,2.31,2.27,0.04,0.15384615384615385,1.8076923076923077,0.2692307692307692,0.07692307692307693,0.19230769230769232,2.0,0.038461538461538464,0.038461538461538464,1.83,2.08,-0.25,0.16666666666666666,1.5,0.0,0.16666666666666666,0.4166666666666667,1.5833333333333333,0.0,0.08333333333333333,2.67,3.67,-1.0,0.3333333333333333,2.0,0.0,0.3333333333333333,0.8333333333333334,2.6666666666666665,0.0,0.16666666666666666,2.67,5.33,-2.67,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,3.3333333333333335,0.0,0.3333333333333333,3.5,6.0,-2.5,1.0,1.5,0.0,1.0,2.5,3.0,0.0,0.5
TeamG@TeamL,Goal,Team G,Team L,1357,1.63,2.48,-0.85,0.25925925925925924,0.6666666666666666,0.4444444444444444,0.25925925925925924,0.25925925925925924,1.6666666666666667,0.4074074074074074,0.14814814814814814,2.12,2.25,-0.12,0.4375,0.625,0.625,0.4375,0.4375,1.5625,0.0,0.25,2.0,2.5,-0.5,0.4,0.6,0.7,0.3,0.3,1.8,0.0,0.4,1.43,2.14,-0.71,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.1428571428571428,0.0,0.5714285714285714,1.4,2.4,-1.0,0.4,0.0,0.4,0.6,0.6,1.0,0.0,0.8
TeamG@TeamL,Shot,Team G,Team L,1390,1.36,1.72,-0.36,0.1276595744680851,1.127659574468085,0.10638297872340426,0.0,0.19148936170212766,1.3617021276595744,0.14893617021276595,0.02127659574468085,1.29,1.92,-0.62,0.25,0.9166666666666666,0.125,0.0,0.2916666666666667,1.375,0.20833333333333334,0.041666666666666664,2.17,2.58,-0.42,0.5,1.4166666666666667,0.25,0.0,0.25,2.0833333333333335,0.16666666666666666,0.08333333333333333,3.5,4.0,-0.5,1.5,1.25,0.75,0.0,0.75,3.0,0.0,0.25,6.5,7.0,-0.5,2.5,2.5,1.5,0.0,1.5,5.0,0.0,0.5
TeamG@TeamL,Shot,Team G,Team L,1425,1.77,2.43,-0.66,0.7045454545454546,0.7954545454545454,0.11363636363636363,0.1590909090909091,1.1590909090909092,0.7954545454545454,0.11363636363636363,0.36363636363636365,1.91,2.61,-0.7,0.6086956521739131,1.0,0.13043478260869565,0.17391304347826086,1.173913043478261,0.9130434782608695,0.043478260869565216,0.4782608695652174,2.0,2.92,-0.92,0.46153846153846156,1.1538461538461537,0.07692307692307693,0.3076923076923077,1.2307692307692308,0.9230769230769231,0.07692307692307693,0.6923076923076923,2.0,3.2,-1.2,0.0,1.6,0.2,0.2,0.8,2.0,0.0,0.4,2.0,3.33,-1.33,0.0,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,0.3333333333333333
TeamG@TeamL,Shot,Team G,Team L,1429,2.07,2.84,-0.77,1.0,0.7727272727272727,0.11363636363636363,0.18181818181818182,1.5681818181818181,0.75,0.11363636363636363,0.4090909090909091,2.48,3.3,-0.83,1.1304347826086956,0.9565217391304348,0.13043478260869565,0.2608695652173913,1.9565217391304348,0.7391304347826086,0.08695652173913043,0.5217391304347826,3.0,4.18,-1.18,1.6363636363636365,1.0909090909090908,0.0,0.2727272727272727,2.727272727272727,1.0909090909090908,0.09090909090909091,0.2727272727272727,3.6,4.6,-1.0,2.4,0.8,0.0,0.4,4.2,0.2,0.0,0.2,4.0,5.0,-1.0,2.3333333333333335,1.0,0.0,0.6666666666666666,4.333333333333333,0.3333333333333333,0.0,0.3333333333333333
TeamG@TeamL,Goal,Team G,Team L,1429,2.07,2.84,-0.77,1.0,0.7727272727272727,0.11363636363636363,0.18181818181818182,1.5681818181818181,0.75,0.11363636363636363,0.4090909090909091,2.48,3.3,-0.83,1.1304347826086956,0.9565217391304348,0.13043478260869565,0.2608695652173913,1.9565217391304348,0.7391304347826086,0.08695652173913043,0.5217391304347826,3.0,4.18,-1.18,1.6363636363636365,1.0909090909090908,0.0,0.2727272727272727,2.727272727272727,1.0909090909090908,0.09090909090909091,0.2727272727272727,3.6,4.6,-1.0,2.4,0.8,0.0,0.4,4.2,0.2,0.0,0.2,4.0,5.0,-1.0,2.3333333333333335,1.0,0.0,0.6666666666666666,4.333333333333333,0.3333333333333333,0.0,0.3333333333333333
TeamG@TeamL,Shot,Team L,Team G,1494,1.5,2.3,-0.8,0.2,0.775,0.4,0.125,0.825,0.975,0.125,0.375,1.53,1.95,-0.42,0.15789473684210525,1.0526315789473684,0.15789473684210525,0.15789473684210525,0.5263157894736842,1.263157894736842,0.0,0.15789473684210525,1.0,0.43,0.57,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
TeamG@TeamL,Shot,Team L,Team G,1785,1.24,1.14,0.1,0.02,1.04,0.18,0.0,0.16,0.9,0.06,0.02,1.07,1.11,-0.04,0.0,0.7777777777777778,0.2962962962962963,0.0,0.07407407407407407,0.9629629629629629,0.07407407407407407,0.0,1.17,1.25,-0.08,0.0,0.8333333333333334,0.3333333333333333,0.0,0.08333333333333333,1.1666666666666667,0.0,0.0,1.0,1.8,-0.8,0.0,0.6,0.4,0.0,0.2,1.6,0.0,0.0,0.33,1.67,-1.33,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,0.0
TeamG@TeamL,Shot,Team L,Team G,1801,1.68,1.98,-0.3,0.2978723404255319,1.0212765957446808,0.2127659574468085,0.14893617021276595,0.6170212765957447,1.0851063829787233,0.06382978723404255,0.2127659574468085,1.83,2.04,-0.21,0.4583333333333333,1.0,0.16666666666666666,0.20833333333333334,0.5833333333333334,1.0833333333333333,0.041666666666666664,0.3333333333333333,1.69,2.15,-0.46,0.5384615384615384,0.9230769230769231,0.07692307692307693,0.15384615384615385,0.6153846153846154,1.0769230769230769,0.0,0.46153846153846156,1.67,1.67,0.0,0.0,1.5,0.16666666666666666,0.0,0.5,1.1666666666666667,0.0,0.0,1.25,1.5,-0.25,0.0,1.25,0.0,0.0,0.25,1.25,0.0,0.0
TeamG@TeamL,Shot,Team L,Team G,1807,1.78,2.2,-0.43,0.4489795918367347,1.0204081632653061,0.14285714285714285,0.16326530612244897,0.9387755102040817,0.9183673469387755,0.061224489795918366,0.2857142857142857,1.62,2.35,-0.73,0.5,1.0384615384615385,0.038461538461538464,0.038461538461538464,1.0,1.0,0.038461538461538464,0.3076923076923077,1.5,2.5,-1.0,0.5,0.9285714285714286,0.0,0.07142857142857142,1.4285714285714286,0.7142857142857143,0.07142857142857142,0.2857142857142857,1.29,2.14,-0.86,0.2857142857142857,0.8571428571428571,0.0,0.14285714285714285,1.1428571428571428,0.8571428571428571,0.0,0.14285714285714285,1.5,1.75,-0.25,0.5,1.0,0.0,0.0,1.0,0.75,0.0,0.0
TeamG@TeamL,Shot,Team G,Team L,1900,1.13,1.64,-0.51,0.14893617021276595,0.7446808510638298,0.23404255319148937,0.0,0.5319148936170213,0.9148936170212766,0.14893617021276595,0.0425531914893617,1.17,1.43,-0.26,0.08695652173913043,0.6956521739130435,0.391304347826087,0.0,0.21739130434782608,1.1304347826086956,0.08695652173913043,0.0,1.0,1.6,-0.6,0.13333333333333333,0.4666666666666667,0.4,0.0,0.3333333333333333,1.2,0.06666666666666667,0.0,1.29,1.86,-0.57,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,1.1428571428571428,0.0,0.0,1.25,2.25,-1.0,0.5,0.5,0.25,0.0,1.25,1.0,0.0,0.0
TeamG@TeamL,Shot,Team G,Team L,1902,1.17,1.6,-0.43,0.19148936170212766,0.7446808510638298,0.23404255319148937,0.0,0.5531914893617021,0.851063829787234,0.1276595744680851,0.06382978723404255,1.31,1.73,-0.42,0.23076923076923078,0.6923076923076923,0.38461538461538464,0.0,0.5384615384615384,1.0769230769230769,0.07692307692307693,0.038461538461538464,1.54,2.23,-0.69,0.46153846153846156,0.6923076923076923,0.38461538461538464,0.0,1.0769230769230769,1.0,0.07692307692307693,0.07692307692307693,2.0,3.2,-1.2,1.0,0.8,0.2,0.0,2.2,0.8,0.0,0.2,2.33,3.33,-1.0,1.0,1.0,0.3333333333333333,0.0,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333
TeamG@TeamL,Shot,Team L,Team G,1929,1.89,1.46,0.43,0.8043478260869565,0.7391304347826086,0.2391304347826087,0.10869565217391304,0.5434782608695652,0.8260869565217391,0.08695652173913043,0.0,1.92,1.38,0.54,0.7916666666666666,0.6666666666666666,0.4583333333333333,0.0,0.7916666666666666,0.5833333333333334,0.0,0.0,1.67,2.0,-0.33,0.75,0.3333333333333333,0.5833333333333334,0.0,1.1666666666666667,0.8333333333333334,0.0,0.0,1.6,1.6,0.0,1.0,0.0,0.6,0.0,1.4,0.2,0.0,0.0,1.33,1.33,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0
TeamG@TeamL,Shot,Team L,Team G,2036,1.72,1.91,-0.19,0.2558139534883721,1.0465116279069768,0.32558139534883723,0.09302325581395349,0.7674418604651163,1.0465116279069768,0.06976744186046512,0.023255813953488372,1.67,1.96,-0.29,0.20833333333333334,1.0,0.375,0.08333333333333333,1.0416666666666667,0.7916666666666666,0.125,0.0,1.13,1.6,-0.47,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.13333333333333333,1.0666666666666667,0.4666666666666667,0.06666666666666667,0.0,1.0,1.71,-0.71,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,1.1428571428571428,0.42857142857142855,0.14285714285714285,0.0,1.33,2.67,-1.33,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0
TeamG@TeamL,Shot,Team L,Team G,2144,1.63,2.0,-0.37,0.8163265306122449,0.6122448979591837,0.1836734693877551,0.02040816326530612,0.9591836734693877,0.8571428571428571,0.04081632653061224,0.14285714285714285,1.72,2.2,-0.48,0.72,0.68,0.28,0.04,1.08,0.96,0.0,0.16,1.29,1.79,-0.5,0.5,0.6428571428571429,0.14285714285714285,0.0,0.7857142857142857,0.9285714285714286,0.0,0.07142857142857142,1.57,1.57,0.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.0,0.5714285714285714,1.0,0.0,0.0,2.67,2.67,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0
TeamG@TeamL,Shot,Team L,Team G,2216,1.75,1.75,0.0,0.15625,1.125,0.40625,0.0625,0.375,1.09375,0.21875,0.0625,1.77,1.77,0.0,0.22727272727272727,1.0,0.45454545454545453,0.09090909090909091,0.5,1.1363636363636365,0.045454545454545456,0.09090909090909091,1.64,2.18,-0.55,0.45454545454545453,0.8181818181818182,0.18181818181818182,0.18181818181818182,1.0,0.9090909090909091,0.09090909090909091,0.18181818181818182,2.2,2.6,-0.4,0.8,0.8,0.2,0.4,1.4,0.8,0.0,0.4,2.67,3.0,-0.33,1.0,1.0,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666
TeamG@TeamL,Shot,Team G,Team L,2246,1.17,1.53,-0.37,0.1,0.8666666666666667,0.16666666666666666,0.03333333333333333,0.43333333333333335,1.0,0.03333333333333333,0.06666666666666667,1.33,1.83,-0.5,0.125,1.0,0.16666666666666666,0.041666666666666664,0.5416666666666666,1.1666666666666667,0.041666666666666664,0.08333333333333333,1.82,2.36,-0.55,0.2727272727272727,1.2727272727272727,0.18181818181818182,0.09090909090909091,1.1818181818181819,0.9090909090909091,0.09090909090909091,0.18181818181818182,1.4,2.6,-1.2,0.0,1.0,0.4,0.0,1.0,1.0,0.2,0.4,1.33,2.33,-1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0
TeamG@TeamL,Shot,Team G,Team L,2257,1.65,2.55,-0.9,0.3,1.025,0.15,0.175,1.175,0.975,0.075,0.325,1.83,3.17,-1.33,0.4444444444444444,0.8888888888888888,0.16666666666666666,0.3333333333333333,1.7222222222222223,0.7222222222222222,0.1111111111111111,0.6111111111111112,1.43,3.29,-1.86,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.0,2.0,1.2857142857142858,0.0,0.0,1.0,4.0,-3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,
TeamG@TeamL,Shot,Team G,Team L,2291,2.09,1.85,0.24,0.7391304347826086,1.0,0.10869565217391304,0.2391304347826087,0.5,1.108695652173913,0.17391304347826086,0.06521739130434782,1.44,1.68,-0.24,0.28,0.92,0.16,0.08,0.32,1.28,0.08,0.0,1.55,2.0,-0.45,0.09090909090909091,1.0,0.2727272727272727,0.18181818181818182,0.2727272727272727,1.7272727272727273,0.0,0.0,1.6,2.0,-0.4,0.0,1.4,0.2,0.0,0.4,1.6,0.0,0.0,1.67,2.33,-0.67,0.0,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,0.0,0.0
TeamG@TeamL,Shot,Team G,Team L,2296,1.87,2.24,-0.37,0.6304347826086957,0.9565217391304348,0.17391304347826086,0.10869565217391304,0.5869565217391305,1.173913043478261,0.1956521739130435,0.2826086956521739,2.14,3.05,-0.9,0.5714285714285714,1.0476190476190477,0.2857142857142857,0.23809523809523808,0.7142857142857143,1.380952380952381,0.3333333333333333,0.6190476190476191,2.73,4.09,-1.36,1.0,1.0909090909090908,0.36363636363636365,0.2727272727272727,1.2727272727272727,1.0,0.6363636363636364,1.1818181818181819,2.6,4.4,-1.8,1.2,1.0,0.4,0.0,1.2,1.0,1.0,1.2,1.33,2.0,-0.67,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0
TeamG@TeamL,Shot,Team G,Team L,2326,2.17,2.12,0.05,0.5853658536585366,1.0731707317073171,0.4878048780487805,0.024390243902439025,0.7804878048780488,1.0,0.0975609756097561,0.24390243902439024,2.45,2.86,-0.41,1.0,1.0,0.4090909090909091,0.045454545454545456,1.4545454545454546,0.8636363636363636,0.09090909090909091,0.45454545454545453,3.2,3.3,-0.1,1.3,1.3,0.5,0.1,1.9,1.2,0.0,0.2,3.4,4.2,-0.8,1.4,1.6,0.2,0.2,2.8,1.2,0.0,0.2,4.67,5.0,-0.33,1.6666666666666667,2.6666666666666665,0.0,0.3333333333333333,3.3333333333333335,1.3333333333333333,0.0,0.3333333333333333
TeamG@TeamL,Goal,Team G,Team L,2358,1.53,1.79,-0.26,0.4418604651162791,0.6511627906976745,0.2558139534883721,0.18604651162790697,0.6511627906976745,0.8604651162790697,0.06976744186046512,0.20930232558139536,2.25,2.15,0.1,0.8,0.55,0.5,0.4,1.25,0.6,0.05,0.25,1.73,1.82,-0.09,0.5454545454545454,0.36363636363636365,0.36363636363636365,0.45454545454545453,1.0909090909090908,0.7272727272727273,0.0,0.0,2.4,2.2,0.2,0.8,0.4,0.2,1.0,1.8,0.4,0.0,0.0,3.0,2.67,0.33,1.0,0.6666666666666666,0.3333333333333333,1.0,2.0,0.6666666666666666,0.0,0.0
TeamG@TeamL,Shot,Team L,Team G,2378,2.0,1.98,0.02,0.7804878048780488,0.6585365853658537,0.21951219512195122,0.34146341463414637,0.7804878048780488,0.8780487804878049,0.04878048780487805,0.2682926829268293,0.95,1.71,-0.76,0.19047619047619047,0.5238095238095238,0.19047619047619047,0.047619047619047616,0.38095238095238093,1.0952380952380953,0.0,0.23809523809523808,1.25,2.5,-1.25,0.375,0.625,0.125,0.125,1.0,0.875,0.0,0.625,1.0,4.0,-3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,,,,,,,,,,,
TeamG@TeamL,Shot,Team L,Team G,2488,1.58,1.67,-0.09,0.4444444444444444,0.8666666666666667,0.2222222222222222,0.044444444444444446,0.4444444444444444,0.8444444444444444,0.3111111111111111,0.06666666666666667,1.68,2.14,-0.45,0.5454545454545454,0.8181818181818182,0.2727272727272727,0.045454545454545456,0.6363636363636364,1.0909090909090908,0.2727272727272727,0.13636363636363635,2.09,2.64,-0.55,0.9090909090909091,0.8181818181818182,0.2727272727272727,0.09090909090909091,1.0,0.8181818181818182,0.5454545454545454,0.2727272727272727,2.6,3.8,-1.2,2.0,0.4,0.0,0.2,1.8,1.0,0.4,0.6,3.0,4.33,-1.33,2.3333333333333335,0.6666666666666666,0.0,0.0,2.0,1.6666666666666667,0.0,0.6666666666666666
TeamG@TeamL,Shot,Team L,Team G,2489,1.67,1.76,-0.09,0.4888888888888889,0.8888888888888888,0.2222222222222222,0.06666666666666667,0.5555555555555556,0.8,0.28888888888888886,0.1111111111111111,1.74,2.3,-0.57,0.5652173913043478,0.8260869565217391,0.2608695652173913,0.08695652173913043,0.782608695652174,1.0434782608695652,0.2608695652173913,0.21739130434782608,2.25,2.83,-0.58,1.0833333333333333,0.75,0.25,0.16666666666666666,1.4166666666666667,0.5833333333333334,0.4166666666666667,0.4166666666666667,2.5,3.5,-1.0,1.6666666666666667,0.6666666666666666,0.0,0.16666666666666666,2.0,0.8333333333333334,0.0,0.6666666666666666,2.25,3.25,-1.0,1.25,0.75,0.0,0.25,2.0,0.75,0.0,0.5
TeamG@TeamL,Shot,Team L,Team G,2663,1.24,1.09,0.16,0.17777777777777778,0.7111111111111111,0.28888888888888886,0.06666666666666667,0.5111111111111111,0.4888888888888889,0.08888888888888889,0.0,1.52,1.62,-0.1,0.38095238095238093,0.7619047619047619,0.23809523809523808,0.14285714285714285,1.0952380952380953,0.42857142857142855,0.09523809523809523,0.0,1.55,1.73,-0.18,0.5454545454545454,0.36363636363636365,0.36363636363636365,0.2727272727272727,1.1818181818181819,0.5454545454545454,0.0,0.0,1.2,2.0,-0.8,0.6,0.2,0.0,0.4,1.0,1.0,0.0,0.0,1.67,2.33,-0.67,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.0,1.3333333333333333,0.0,0.0
TeamG@TeamL,Shot,Team L,Team G,2672,1.5,1.75,-0.25,0.5909090909090909,0.6136363636363636,0.13636363636363635,0.1590909090909091,0.9318181818181818,0.7045454545454546,0.045454545454545456,0.06818181818181818,1.58,2.08,-0.5,0.8333333333333334,0.4583333333333333,0.041666666666666664,0.25,0.875,1.0833333333333333,0.0,0.125,1.58,2.0,-0.42,1.0,0.5,0.08333333333333333,0.0,1.0,0.9166666666666666,0.0,0.08333333333333333,1.8,3.0,-1.2,1.2,0.6,0.0,0.0,1.4,1.4,0.0,0.2,1.67,2.67,-1.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,0.0,0.3333333333333333
TeamG@TeamL,Shot,Team L,Team G,2689,1.42,2.55,-1.12,0.48484848484848486,0.6666666666666666,0.18181818181818182,0.09090909090909091,0.9393939393939394,1.0606060606060606,0.24242424242424243,0.30303030303030304,1.91,2.82,-0.91,0.45454545454545453,1.1818181818181819,0.2727272727272727,0.0,0.7272727272727273,1.8181818181818181,0.18181818181818182,0.09090909090909091,2.11,2.78,-0.67,0.3333333333333333,1.4444444444444444,0.3333333333333333,0.0,0.7777777777777778,2.0,0.0,0.0,2.4,3.0,-0.6,0.6,1.2,0.6,0.0,1.4,1.6,0.0,0.0,2.33,3.33,-1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,2.0,1.3333333333333333,0.0,0.0
TeamG@TeamL,Shot,Team L,Team G,2707,1.96,2.6,-0.65,0.5833333333333334,0.7291666666666666,0.3333333333333333,0.3125,0.9791666666666666,1.125,0.0625,0.4375,2.29,2.96,-0.67,0.875,0.6666666666666666,0.20833333333333334,0.5416666666666666,1.125,1.0,0.08333333333333333,0.75,2.67,3.25,-0.58,0.9166666666666666,0.8333333333333334,0.3333333333333333,0.5833333333333334,1.0833333333333333,1.0833333333333333,0.08333333333333333,1.0,2.0,3.33,-1.33,0.16666666666666666,1.0,0.16666666666666666,0.6666666666666666,1.5,1.1666666666666667,0.16666666666666666,0.5,1.75,3.0,-1.25,0.25,0.75,0.25,0.5,1.25,1.0,0.25,0.5
TeamG@TeamL,Shot,Team L,Team G,2710,2.05,2.7,-0.65,0.5813953488372093,0.7674418604651163,0.3023255813953488,0.3953488372093023,1.0,1.0930232558139534,0.06976744186046512,0.5348837209302325,2.58,3.32,-0.74,1.0,0.8947368421052632,0.21052631578947367,0.47368421052631576,1.1578947368421053,1.1578947368421053,0.10526315789473684,0.8947368421052632,2.0,3.22,-1.22,0.1111111111111111,1.1111111111111112,0.1111111111111111,0.6666666666666666,1.4444444444444444,1.1111111111111112,0.1111111111111111,0.5555555555555556,1.5,2.5,-1.0,0.0,1.0,0.0,0.5,1.5,0.5,0.0,0.5,1.0,2.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
TeamG@TeamL,Shot,Team L,Team G,2719,2.31,3.5,-1.19,1.0476190476190477,0.5476190476190477,0.14285714285714285,0.5714285714285714,1.5476190476190477,0.8571428571428571,0.11904761904761904,0.9761904761904762,2.19,3.76,-1.57,1.1904761904761905,0.23809523809523808,0.09523809523809523,0.6666666666666666,2.0476190476190474,0.47619047619047616,0.14285714285714285,1.0952380952380953,2.17,3.58,-1.42,1.25,0.3333333333333333,0.08333333333333333,0.5,1.9166666666666667,0.4166666666666667,0.0,1.25,2.4,3.0,-0.6,1.2,0.6,0.2,0.4,2.0,0.6,0.0,0.4,2.33,2.67,-0.33,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.0,0.6666666666666666
TeamG@TeamL,Shot,Team L,Team G,2729,2.12,3.12,-1.0,0.6976744186046512,0.6976744186046512,0.32558139534883723,0.3953488372093023,1.4651162790697674,1.0465116279069768,0.06976744186046512,0.5348837209302325,2.04,2.52,-0.48,0.2608695652173913,1.0869565217391304,0.5652173913043478,0.13043478260869565,0.9130434782608695,1.5217391304347827,0.0,0.08695652173913043,2.08,2.31,-0.23,0.15384615384615385,1.1538461538461537,0.6923076923076923,0.07692307692307693,0.46153846153846156,1.8461538461538463,0.0,0.0,2.0,1.5,0.5,0.3333333333333333,1.1666666666666667,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.0,0.0,2.5,1.75,0.75,0.5,1.25,0.5,0.25,0.75,1.0,0.0,0.0
TeamG@TeamL,Shot,Team L,Team G,2831,1.04,1.32,-0.28,0.1702127659574468,0.574468085106383,0.2553191489361702,0.0425531914893617,0.44680851063829785,0.7659574468085106,0.0425531914893617,0.06382978723404255,1.43,1.81,-0.38,0.2857142857142857,0.7142857142857143,0.38095238095238093,0.047619047619047616,0.6666666666666666,1.0,0.0,0.14285714285714285,2.0,2.1,-0.1,0.6,0.6,0.7,0.1,0.9,0.9,0.0,0.3,2.8,2.8,0.0,1.2,0.6,0.8,0.2,1.6,1.0,0.0,0.2,2.67,3.33,-0.67,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333
TeamG@TeamL,Shot,Team L,Team G,2852,1.74,2.09,-0.35,0.6481481481481481,0.5370370370370371,0.2962962962962963,0.25925925925925924,0.9074074074074074,0.7037037037037037,0.16666666666666666,0.3148148148148148,2.04,2.11,-0.07,0.7037037037037037,0.5925925925925926,0.4074074074074074,0.3333333333333333,0.8148148148148148,0.7407407407407407,0.3333333333333333,0.2222222222222222,2.46,2.15,0.31,1.0,0.6153846153846154,0.38461538461538464,0.46153846153846156,0.7692307692307693,0.6153846153846154,0.38461538461538464,0.38461538461538464,2.0,1.83,0.17,1.1666666666666667,0.16666666666666666,0.16666666666666666,0.5,1.1666666666666667,0.5,0.16666666666666666,0.0,2.33,2.67,-0.33,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.0
TeamG@TeamL,Shot,Team L,Team G,2899,1.25,1.77,-0.52,0.11363636363636363,1.0454545454545454,0.06818181818181818,0.022727272727272728,0.7272727272727273,0.7272727272727273,0.18181818181818182,0.13636363636363635,1.81,2.1,-0.29,0.09523809523809523,1.5714285714285714,0.14285714285714285,0.0,1.0,0.8095238095238095,0.19047619047619047,0.09523809523809523,2.0,2.0,0.0,0.09090909090909091,1.7272727272727273,0.18181818181818182,0.0,1.0909090909090908,0.6363636363636364,0.2727272727272727,0.0,1.8,1.4,0.4,0.0,1.4,0.4,0.0,1.0,0.0,0.4,0.0,1.67,1.67,0.0,0.0,1.0,0.6666666666666666,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0
TeamG@TeamL,Shot,Team L,Team G,2900,1.39,1.93,-0.55,0.1590909090909091,1.0681818181818181,0.09090909090909091,0.06818181818181818,0.8636363636363636,0.7045454545454546,0.20454545454545456,0.1590909090909091,2.05,2.38,-0.33,0.14285714285714285,1.619047619047619,0.19047619047619047,0.09523809523809523,1.2380952380952381,0.7619047619047619,0.23809523809523808,0.14285714285714285,2.36,2.36,0.0,0.18181818181818182,1.7272727272727273,0.2727272727272727,0.18181818181818182,1.3636363636363635,0.5454545454545454,0.36363636363636365,0.09090909090909091,2.6,2.8,-0.2,0.4,1.2,0.6,0.4,2.0,0.2,0.4,0.2,3.0,4.33,-1.33,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,3.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
