Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
2025-10-11,Team D,Team A,1,06:42,5,5,0,0,Team A,45,Shot,-32.0,37.5,Wristshot,On Net,1,0,,,
2025-10-11,Team D,Team A,1,06:39,5,5,0,0,Team D,37,Puck Recovery,-63.0,-35.5,,,0,0,,,
2025-10-11,Team D,Team A,1,06:38,5,5,0,0,Team D,37,Incomplete Play,-41.0,-36.5,Direct,,0,0,63,7.0,34.5
2025-10-11,Team D,Team A,1,06:34,5,5,0,0,Team A,39,Faceoff Win,-69.0,-21.5,Backhand,,0,0,12,,
2025-10-11,Team D,Team A,1,06:33,5,5,0,0,Team A,48,Puck Recovery,-35.0,-36.5,,,0,0,,,
2025-10-11,Team D,Team A,1,06:32,5,5,0,0,Team A,48,Play,-34.0,-21.5,Direct,,0,0,5,-32.0,34.5
2025-10-11,Team D,Team A,1,06:30,5,5,0,0,Team A,5,Shot,-44.0,38.5,Wristshot,Blocked,1,0,,,
2025-10-11,Team D,Team A,1,06:28,5,5,0,0,Team D,63,Play,-72.0,38.5,Direct,,0,0,12,-44.0,38.5
2025-10-11,Team D,Team A,1,06:28,5,5,0,0,Team D,63,Puck Recovery,-72.0,38.5,,,0,0,,,
2025-10-11,Team D,Team A,1,06:26,5,5,0,0,Team D,12,Dump In/Out,-38.0,38.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,1,06:25,5,5,0,0,Team A,48,Play,2.0,-2.5,Direct,,0,0,9,-13.0,-30.5
2025-10-11,Team D,Team A,1,06:25,5,5,0,0,Team A,48,Puck Recovery,2.0,-2.5,,,0,0,,,
2025-10-11,Team D,Team A,1,06:23,5,5,0,0,Team A,9,Zone Entry,-26.0,-38.5,Carried,,0,0,52,,
2025-10-11,Team D,Team A,1,06:22,5,5,0,0,Team A,9,Play,-41.0,-39.5,Indirect,,0,0,39,-94.0,-18.5
2025-10-11,Team D,Team A,1,06:20,5,5,0,0,Team D,88,Play,-94.0,-18.5,Direct,,0,0,52,-79.0,-4.5
2025-10-11,Team D,Team A,1,06:20,5,5,0,0,Team D,88,Puck Recovery,-94.0,-18.5,,,0,0,,,
2025-10-11,Team D,Team A,1,06:19,5,5,0,0,Team D,52,Play,-79.0,-4.5,Indirect,,0,0,12,-79.0,-4.5
2025-10-11,Team D,Team A,1,06:18,5,5,0,0,Team D,12,Play,-79.0,-4.5,Direct,,0,0,37,-60.0,-3.5
2025-10-11,Team D,Team A,1,06:17,5,5,0,0,Team D,37,Play,-60.0,-3.5,Direct,,0,0,63,-49.0,13.5
2025-10-11,Team D,Team A,1,06:14,5,5,0,0,Team D,63,Play,-34.0,35.5,Direct,,0,0,12,-26.0,25.5
2025-10-11,Team D,Team A,1,06:13,5,5,0,0,Team D,12,Incomplete Play,-18.0,26.5,Direct,,0,0,37,-3.0,-10.5
2025-10-11,Team D,Team A,1,06:10,5,5,0,0,Team A,48,Puck Recovery,75.0,-25.5,,,0,0,,,
2025-10-11,Team D,Team A,1,06:10,5,5,0,0,Team A,48,Play,75.0,-25.5,Indirect,,0,0,20,-26.0,-36.5
2025-10-11,Team D,Team A,1,06:08,5,5,0,0,Team A,20,Zone Entry,-26.0,-36.5,Carried,,0,0,51,,
2025-10-11,Team D,Team A,1,06:05,5,5,0,0,Team A,20,Play,-36.0,-38.5,Indirect,,0,0,9,-95.0,5.5
2025-10-11,Team D,Team A,1,06:01,5,5,0,0,Team A,88,Puck Recovery,-84.0,37.5,,,0,0,,,
2025-10-11,Team D,Team A,1,06:00,5,5,0,0,Team A,88,Play,-84.0,37.5,Direct,,0,0,20,-58.0,31.5
2025-10-11,Team D,Team A,1,05:58,5,5,0,0,Team A,20,Play,-66.0,37.5,Indirect,,0,0,88,-66.0,37.5
2025-10-11,Team D,Team A,1,05:54,5,5,0,0,Team A,88,Play,-50.0,39.5,Direct,,0,0,72,-45.0,-36.5
2025-10-11,Team D,Team A,1,05:51,5,5,0,0,Team A,72,Incomplete Play,-81.0,-23.5,Direct,,0,0,20,-81.0,2.5
2025-10-11,Team D,Team A,1,05:47,5,5,0,0,Team A,59,Puck Recovery,-12.0,39.5,,,0,0,,,
2025-10-11,Team D,Team A,1,05:45,5,5,0,0,Team A,59,Play,36.0,13.5,Indirect,,0,0,72,-4.0,-35.5
2025-10-11,Team D,Team A,1,05:43,5,5,0,0,Team D,51,Puck Recovery,-5.0,-36.5,,,0,0,,,
2025-10-11,Team D,Team A,1,05:43,5,5,0,0,Team D,51,Play,-5.0,-36.5,Indirect,,0,0,36,6.0,-36.5
2025-10-11,Team D,Team A,1,05:41,5,5,0,0,Team A,88,Puck Recovery,11.0,-37.5,,,0,0,,,
2025-10-11,Team D,Team A,1,05:40,5,5,0,0,Team A,88,Play,30.0,-36.5,Direct,,0,0,59,43.0,-14.5
2025-10-11,Team D,Team A,1,05:38,5,5,0,0,Team A,59,Incomplete Play,41.0,1.5,Direct,,0,0,46,-13.0,4.5
2025-10-11,Team D,Team A,1,05:37,5,5,0,0,Team D,84,Puck Recovery,-30.0,12.5,,,0,0,,,
2025-10-11,Team D,Team A,1,05:36,5,5,0,0,Team A,46,Puck Recovery,-30.0,15.5,,,0,0,,,
2025-10-11,Team D,Team A,1,05:33,5,5,0,0,Team A,46,Zone Entry,-25.0,38.5,Dumped,,0,0,51,,
2025-10-11,Team D,Team A,1,05:33,5,5,0,0,Team A,46,Dump In/Out,-10.0,40.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,1,05:30,5,5,0,0,Team D,51,Puck Recovery,-93.0,20.5,,,0,0,,,
2025-10-11,Team D,Team A,1,05:24,5,5,0,0,Team D,51,Play,-83.0,-6.5,Direct,,0,0,28,-58.0,-37.5
2025-10-11,Team D,Team A,1,05:22,5,5,0,0,Team D,28,Play,-36.0,-37.5,Direct,,0,0,8,11.0,-29.5
2025-10-11,Team D,Team A,1,05:21,5,5,0,0,Team D,8,Dump In/Out,11.0,-29.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,1,05:20,5,5,0,0,Team D,8,Zone Entry,25.0,-31.5,Dumped,,0,0,5,,
2025-10-11,Team D,Team A,1,05:18,5,5,0,0,Team A,48,Puck Recovery,94.0,-17.5,,,0,0,,,
2025-10-11,Team D,Team A,1,05:17,5,5,0,0,Team A,48,Play,96.0,-16.5,Direct,,0,0,46,79.0,-35.5
2025-10-11,Team D,Team A,1,05:13,5,5,0,0,Team A,46,Play,79.0,-35.5,Indirect,,0,0,88,57.0,-34.5
2025-10-11,Team D,Team A,1,05:12,5,5,0,0,Team A,88,Play,53.0,-36.5,Direct,,0,0,61,53.0,-0.5
2025-10-11,Team D,Team A,1,05:10,5,5,0,0,Team A,61,Play,43.0,0.5,Direct,,0,0,46,19.0,-21.5
2025-10-11,Team D,Team A,1,05:08,5,5,0,0,Team A,46,Zone Entry,-25.0,-29.5,Carried,,0,0,79,,
2025-10-11,Team D,Team A,1,05:05,5,5,0,0,Team A,46,Play,-87.0,-17.5,Direct,,0,0,5,-87.0,-2.5
2025-10-11,Team D,Team A,1,04:59,5,5,0,0,Team D,28,Puck Recovery,-88.0,18.5,,,0,0,,,
2025-10-11,Team D,Team A,1,04:58,5,5,0,0,Team D,28,Dump In/Out,-93.0,15.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,1,04:56,5,5,0,0,Team A,48,Puck Recovery,2.0,-33.5,,,0,0,,,
2025-10-11,Team D,Team A,1,04:51,5,5,0,0,Team A,48,Play,19.0,-8.5,Direct,,0,0,14,-11.0,-35.5
2025-10-11,Team D,Team A,1,04:49,5,5,0,0,Team A,14,Dump In/Out,-10.0,-37.5,Retained,,0,0,,,
2025-10-11,Team D,Team A,1,04:49,5,5,0,0,Team A,14,Zone Entry,-25.0,-38.5,Dumped,,0,0,79,,
2025-10-11,Team D,Team A,1,04:45,5,5,0,0,Team A,71,Puck Recovery,-63.0,39.5,,,0,0,,,
2025-10-11,Team D,Team A,1,04:44,5,5,0,0,Team A,71,Incomplete Play,-63.0,39.5,Indirect,,0,0,14,-70.0,-37.5
2025-10-11,Team D,Team A,1,04:42,5,5,0,0,Team D,79,Takeaway,-79.0,-36.5,,,0,0,,,
2025-10-11,Team D,Team A,1,04:42,5,5,0,0,Team D,79,Play,-79.0,-36.5,Direct,,0,0,36,-53.0,-36.5
2025-10-11,Team D,Team A,1,04:41,5,5,0,0,Team D,36,Play,-53.0,-36.5,Indirect,,0,0,77,-53.0,-36.5
2025-10-11,Team D,Team A,1,04:39,5,5,0,0,Team A,71,Puck Recovery,-41.0,-37.5,,,0,0,,,
2025-10-11,Team D,Team A,1,04:39,5,5,0,0,Team A,71,Shot,-41.0,-37.5,Snapshot,Blocked,1,0,,,
2025-10-11,Team D,Team A,1,04:36,5,5,0,0,Team A,3,Play,-6.0,-30.5,Direct,,0,0,17,-8.0,-22.5
2025-10-11,Team D,Team A,1,04:36,5,5,0,0,Team A,3,Puck Recovery,-6.0,-30.5,,,0,0,,,
2025-10-11,Team D,Team A,1,04:34,5,5,0,0,Team A,17,Zone Entry,-25.0,-24.5,Carried,,0,0,79,,
2025-10-11,Team D,Team A,1,04:34,5,5,0,0,Team A,17,Play,-31.0,-24.5,Direct,,0,0,71,-42.0,-34.5
2025-10-11,Team D,Team A,1,04:32,5,5,0,0,Team A,71,Play,-52.0,-27.5,Direct,,0,0,14,-59.0,3.5
2025-10-11,Team D,Team A,1,04:31,5,5,0,0,Team D,36,Puck Recovery,-53.0,3.5,,,0,0,,,
2025-10-11,Team D,Team A,1,04:29,5,5,0,0,Team D,36,Dump In/Out,-39.0,34.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,1,04:25,5,5,0,0,Team A,63,Faceoff Win,-69.0,-21.5,Backhand,,0,0,77,,
2025-10-11,Team D,Team A,1,04:24,5,5,0,0,Team A,29,Puck Recovery,-69.0,-21.5,,,0,0,,,
2025-10-11,Team D,Team A,1,04:23,5,5,0,0,Team A,29,Shot,-78.0,-13.5,Wristshot,On Net,0,0,,,
2025-10-11,Team D,Team A,1,04:19,5,5,0,0,Team D,77,Puck Recovery,-80.0,35.5,,,0,0,,,
2025-10-11,Team D,Team A,1,04:18,5,5,0,0,Team D,77,Play,-80.0,35.5,Direct,,0,0,42,-59.0,4.5
2025-10-11,Team D,Team A,1,04:16,5,5,0,0,Team D,42,Incomplete Play,-40.0,1.5,Direct,,0,0,8,-14.0,34.5
2025-10-11,Team D,Team A,1,04:11,5,5,0,0,Team A,45,Puck Recovery,92.0,13.5,,,0,0,,,
2025-10-11,Team D,Team A,1,04:11,5,5,0,0,Team A,45,Play,92.0,13.5,Indirect,,0,0,63,74.0,39.5
2025-10-11,Team D,Team A,1,04:08,5,5,0,0,Team D,8,Puck Recovery,74.0,39.5,,,0,0,,,
2025-10-11,Team D,Team A,1,04:07,5,5,0,0,Team A,29,Takeaway,54.0,40.5,,,0,0,,,
2025-10-11,Team D,Team A,1,04:04,5,5,0,0,Team A,29,Play,10.0,37.5,Indirect,,0,0,63,-25.0,-38.5
2025-10-11,Team D,Team A,1,04:01,5,5,0,0,Team A,63,Zone Entry,-25.0,-38.5,Carried,,0,0,79,,
2025-10-11,Team D,Team A,1,03:57,5,5,0,0,Team A,63,Play,-55.0,-37.5,Direct,,0,0,29,-96.0,-11.5
2025-10-11,Team D,Team A,1,03:55,5,5,0,0,Team A,29,Shot,-87.0,3.5,Wrap Around,On Net,0,0,,,
2025-10-11,Team D,Team A,1,03:54,5,5,0,0,Team D,77,Puck Recovery,-77.0,0.5,,,0,0,,,
2025-10-11,Team D,Team A,1,03:54,5,5,0,0,Team D,77,Dump In/Out,-77.0,0.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,1,03:50,5,5,0,0,Team D,77,Faceoff Win,-69.0,-21.5,Backhand,,0,0,39,,
2025-10-11,Team D,Team A,1,03:49,5,5,0,0,Team D,44,Puck Recovery,-73.0,-14.5,,,0,0,,,
2025-10-11,Team D,Team A,1,03:47,5,5,0,0,Team D,44,Play,-79.0,-37.5,Indirect,,0,0,77,-60.0,-37.5
2025-10-11,Team D,Team A,1,03:46,5,5,0,0,Team A,39,Play,-52.0,-37.5,Direct,,0,0,20,-82.0,-20.5
2025-10-11,Team D,Team A,1,03:46,5,5,0,0,Team A,39,Puck Recovery,-52.0,-37.5,,,0,0,,,
2025-10-11,Team D,Team A,1,03:43,5,5,0,0,Team A,20,Shot,-89.0,-7.5,Wristshot,On Net,0,0,,,
2025-10-11,Team D,Team A,1,03:40,5,5,0,0,Team D,44,Play,-94.0,-8.5,Direct,,0,0,42,-66.0,-37.5
2025-10-11,Team D,Team A,1,03:40,5,5,0,0,Team D,44,Puck Recovery,-94.0,-8.5,,,0,0,,,
2025-10-11,Team D,Team A,1,03:37,5,5,0,0,Team D,42,Play,-43.0,-27.5,Direct,,0,0,79,-25.0,24.5
2025-10-11,Team D,Team A,1,03:34,5,5,0,0,Team D,79,Zone Entry,24.0,38.5,Dumped,,0,0,59,,
2025-10-11,Team D,Team A,1,03:34,5,5,0,0,Team D,79,Dump In/Out,12.0,40.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,1,03:31,5,5,0,0,Team A,Go,Play,96.0,6.5,Direct,,0,0,72,92.0,-20.5
2025-10-11,Team D,Team A,1,03:31,5,5,0,0,Team A,Go,Puck Recovery,96.0,6.5,,,0,0,,,
2025-10-11,Team D,Team A,1,03:29,5,5,0,0,Team A,72,Play,81.0,-31.5,Indirect,,0,0,9,19.0,-40.5
2025-10-11,Team D,Team A,1,03:26,5,5,0,0,Team A,39,Faceoff Win,69.0,22.5,Backhand,,0,0,25,,
2025-10-11,Team D,Team A,1,03:24,5,5,0,0,Team A,72,Puck Recovery,90.0,21.5,,,0,0,,,
2025-10-11,Team D,Team A,1,03:23,5,5,0,0,Team A,72,Play,94.0,10.5,Indirect,,0,0,20,68.0,-38.5
2025-10-11,Team D,Team A,1,03:20,5,5,0,0,Team A,20,Play,68.0,-38.5,Direct,,0,0,72,90.0,-16.5
2025-10-11,Team D,Team A,1,03:18,5,5,0,0,Team A,72,Dump In/Out,82.0,-33.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,1,03:15,5,5,0,0,Team D,52,Puck Recovery,5.0,-31.5,,,0,0,,,
2025-10-11,Team D,Team A,1,03:14,5,5,0,0,Team D,52,Play,-5.0,-30.5,Direct,,0,0,88,-45.0,16.5
2025-10-11,Team D,Team A,1,03:13,5,5,0,0,Team D,88,Play,-46.0,31.5,Direct,,0,0,25,-11.0,31.5
2025-10-11,Team D,Team A,1,03:11,5,5,0,0,Team D,25,Incomplete Play,4.0,37.5,Direct,,0,0,75,16.0,38.5
2025-10-11,Team D,Team A,1,03:10,5,5,0,0,Team A,61,Puck Recovery,11.0,36.5,,,0,0,,,
2025-10-11,Team D,Team A,1,03:07,5,5,0,0,Team D,52,Play,-38.0,-10.5,Direct,,0,0,50,-22.0,-14.5
2025-10-11,Team D,Team A,1,03:07,5,5,0,0,Team D,52,Puck Recovery,-33.0,-3.5,,,0,0,,,
2025-10-11,Team D,Team A,1,03:04,5,5,0,0,Team D,50,Zone Entry,25.0,-31.5,Carried,,0,0,48,,
2025-10-11,Team D,Team A,1,03:03,5,5,0,0,Team A,88,Faceoff Win,20.0,-21.5,Backhand,,0,0,12,,
2025-10-11,Team D,Team A,1,03:02,5,5,0,0,Team A,61,Play,26.0,-5.5,Direct,,0,0,5,53.0,5.5
2025-10-11,Team D,Team A,1,03:02,5,5,0,0,Team A,61,Puck Recovery,26.0,-5.5,,,0,0,,,
2025-10-11,Team D,Team A,1,03:00,5,5,0,0,Team A,5,Play,58.0,12.5,Direct,,0,0,48,59.0,-19.5
2025-10-11,Team D,Team A,1,02:59,5,5,0,0,Team A,48,Play,64.0,-25.5,Indirect,,0,0,46,8.0,-36.5
2025-10-11,Team D,Team A,1,02:56,5,5,0,0,Team A,46,Zone Entry,-25.0,-37.5,Carried,,0,0,52,,
2025-10-11,Team D,Team A,1,02:56,5,5,0,0,Team A,46,Play,-35.0,-37.5,Direct,,0,0,88,-48.0,-20.5
2025-10-11,Team D,Team A,1,02:54,5,5,0,0,Team A,88,Play,-79.0,-39.5,Indirect,,0,0,5,-59.0,39.5
2025-10-11,Team D,Team A,1,02:51,5,5,0,0,Team A,5,Play,-59.0,39.5,Indirect,,0,0,88,-95.0,2.5
2025-10-11,Team D,Team A,1,02:48,5,5,0,0,Team A,88,Incomplete Play,-92.0,8.5,Direct,,0,0,61,-71.0,10.5
2025-10-11,Team D,Team A,1,02:44,5,5,0,0,Team D,88,Play,-85.0,-31.5,Indirect,,0,0,37,-47.0,-37.5
2025-10-11,Team D,Team A,1,02:44,5,5,0,0,Team D,88,Puck Recovery,-85.0,-31.5,,,0,0,,,
2025-10-11,Team D,Team A,1,02:42,5,5,0,0,Team D,37,Play,-16.0,-38.5,Direct,,0,0,63,2.0,15.5
2025-10-11,Team D,Team A,1,02:37,5,5,0,0,Team A,5,Puck Recovery,85.0,32.5,,,0,0,,,
2025-10-11,Team D,Team A,1,02:37,5,5,0,0,Team A,5,Play,85.0,32.5,Indirect,,0,0,48,97.0,-11.5
2025-10-11,Team D,Team A,1,02:36,5,5,0,0,Team A,48,Play,97.0,-11.5,Indirect,,0,0,61,71.0,-35.5
2025-10-11,Team D,Team A,1,02:33,5,5,0,0,Team A,48,Puck Recovery,83.0,-31.5,,,0,0,,,
2025-10-11,Team D,Team A,1,02:33,5,5,0,0,Team A,48,Incomplete Play,83.0,-31.5,Indirect,,0,0,46,20.0,-37.5
2025-10-11,Team D,Team A,1,02:32,5,5,0,0,Team D,12,Takeaway,36.0,-37.5,,,0,0,,,
2025-10-11,Team D,Team A,1,02:31,5,5,0,0,Team D,12,Play,36.0,-38.5,Indirect,,0,0,37,96.0,9.5
2025-10-11,Team D,Team A,1,02:26,5,5,0,0,Team D,37,Play,94.0,8.5,Indirect,,0,0,63,96.0,-10.5
2025-10-11,Team D,Team A,1,02:24,5,5,0,0,Team A,48,Puck Recovery,94.0,-16.5,,,0,0,,,
2025-10-11,Team D,Team A,1,02:22,5,5,0,0,Team A,48,Play,93.0,-15.5,Indirect,,0,0,5,91.0,19.5
2025-10-11,Team D,Team A,1,02:18,5,5,0,0,Team A,5,Incomplete Play,53.0,37.5,Indirect,,0,0,46,6.0,-35.5
2025-10-11,Team D,Team A,1,02:16,5,5,0,0,Team D,52,Takeaway,12.0,-36.5,,,0,0,,,
2025-10-11,Team D,Team A,1,02:15,5,5,0,0,Team D,52,Zone Entry,25.0,-38.5,Carried,,0,0,48,,
2025-10-11,Team D,Team A,1,02:13,5,5,0,0,Team D,52,Play,62.0,-34.5,Direct,,0,0,12,64.0,-13.5
2025-10-11,Team D,Team A,1,02:12,5,5,0,0,Team D,12,Shot,66.0,-10.5,Snapshot,Blocked,1,0,,,
2025-10-11,Team D,Team A,1,02:10,5,5,0,0,Team D,12,Puck Recovery,86.0,-5.5,,,0,0,,,
2025-10-11,Team D,Team A,1,02:10,5,5,0,0,Team D,12,Shot,86.0,-5.5,Wristshot,Missed,0,0,,,
2025-10-11,Team D,Team A,1,02:09,5,5,0,0,Team D,12,Puck Recovery,90.0,-4.5,,,0,0,,,
2025-10-11,Team D,Team A,1,02:09,5,5,0,0,Team D,12,Shot,90.0,-4.5,Wristshot,On Net,0,0,,,
2025-10-11,Team D,Team A,1,02:08,5,5,0,0,Team D,37,Puck Recovery,87.0,1.5,,,0,0,,,
2025-10-11,Team D,Team A,1,02:08,5,5,0,0,Team D,37,Goal,87.0,1.5,Wristshot,On Net,0,0,,,
2025-10-11,Team D,Team A,1,02:07,5,5,1,0,Team A,14,Faceoff Win,0.0,0.5,Backhand,,0,0,28,,
2025-10-11,Team D,Team A,1,02:06,5,4,1,0,Team D,28,Faceoff Win,0.0,0.5,Backhand,,0,0,39,,
2025-10-11,Team D,Team A,1,02:06,5,5,1,0,Team A,14,Penalty Taken,0.0,0.5,Face-off violation,,0,0,,,
2025-10-11,Team D,Team A,1,02:04,5,4,1,0,Team D,84,Play,-17.0,-9.5,Direct,,0,0,52,-45.0,17.5
2025-10-11,Team D,Team A,1,02:04,5,4,1,0,Team D,84,Puck Recovery,-17.0,-9.5,,,0,0,,,
2025-10-11,Team D,Team A,1,01:57,5,4,1,0,Team D,52,Play,-42.0,4.5,Direct,,0,0,84,-65.0,-1.5
2025-10-11,Team D,Team A,1,01:48,5,4,1,0,Team D,84,Play,-50.0,-28.5,Direct,,0,0,52,-63.0,-20.5
2025-10-11,Team D,Team A,1,01:45,5,4,1,0,Team D,52,Play,-38.0,4.5,Direct,,0,0,25,4.0,41.5
2025-10-11,Team D,Team A,1,01:43,5,4,1,0,Team D,25,Zone Entry,25.0,39.5,Carried,,0,0,59,,
2025-10-11,Team D,Team A,1,01:42,5,4,1,0,Team D,25,Play,38.0,37.5,Direct,,0,0,36,48.0,26.5
2025-10-11,Team D,Team A,1,01:41,5,4,1,0,Team A,48,Puck Recovery,78.0,7.5,,,0,0,,,
2025-10-11,Team D,Team A,1,01:41,5,4,1,0,Team A,48,Dump In/Out,81.0,12.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,1,01:40,5,4,1,0,Team D,28,Puck Recovery,81.0,7.5,,,0,0,,,
2025-10-11,Team D,Team A,1,01:40,5,4,1,0,Team D,28,Shot,81.0,7.5,Wristshot,Missed,0,0,,,
2025-10-11,Team D,Team A,1,01:39,5,4,1,0,Team D,36,Puck Recovery,95.0,1.5,,,0,0,,,
2025-10-11,Team D,Team A,1,01:38,5,4,1,0,Team D,36,Play,95.0,1.5,Indirect,,0,0,28,95.0,1.5
2025-10-11,Team D,Team A,1,01:37,5,4,1,0,Team D,28,Play,96.0,12.5,Indirect,,0,0,84,29.0,36.5
2025-10-11,Team D,Team A,1,01:33,5,4,1,0,Team D,84,Play,30.0,36.5,Direct,,0,0,28,62.0,40.5
2025-10-11,Team D,Team A,1,01:29,5,4,1,0,Team D,28,Incomplete Play,43.0,39.5,Direct,,0,0,84,34.0,-9.5
2025-10-11,Team D,Team A,1,01:27,5,4,1,0,Team A,20,Puck Recovery,31.0,37.5,,,0,0,,,
2025-10-11,Team D,Team A,1,01:27,5,4,1,0,Team A,20,Play,31.0,37.5,Direct,,0,0,59,15.0,38.5
2025-10-11,Team D,Team A,1,01:24,5,4,1,0,Team A,59,Zone Entry,-25.0,39.5,Carried,,0,0,84,,
2025-10-11,Team D,Team A,1,01:22,5,4,1,0,Team A,59,Shot,-57.0,10.5,Wristshot,On Net,1,0,,,
2025-10-11,Team D,Team A,1,01:20,5,4,1,0,Team D,12,Faceoff Win,-69.0,22.5,Backhand,,0,0,63,,
2025-10-11,Team D,Team A,1,01:19,5,4,1,0,Team D,51,Puck Recovery,-88.0,27.5,,,0,0,,,
2025-10-11,Team D,Team A,1,01:13,5,4,1,0,Team D,51,Play,-35.0,14.5,Indirect,,0,0,42,-35.0,14.5
2025-10-11,Team D,Team A,1,01:10,5,4,1,0,Team D,42,Play,8.0,7.5,Direct,,0,0,46,13.0,33.5
2025-10-11,Team D,Team A,1,01:09,5,4,1,0,Team D,46,Zone Entry,24.0,37.5,Carried,,0,0,45,,
2025-10-11,Team D,Team A,1,01:06,5,4,1,0,Team D,46,Play,94.0,19.5,Indirect,,0,0,77,77.0,-36.5
2025-10-11,Team D,Team A,1,01:02,5,4,1,0,Team D,77,Play,91.0,-21.5,Direct,,0,0,42,91.0,20.5
2025-10-11,Team D,Team A,1,00:59,5,4,1,0,Team D,42,Play,54.0,39.5,Direct,,0,0,51,28.0,22.5
2025-10-11,Team D,Team A,1,00:58,5,4,1,0,Team D,51,Play,28.0,22.5,Direct,,0,0,12,57.0,-32.5
2025-10-11,Team D,Team A,1,00:55,5,4,1,0,Team D,12,Incomplete Play,54.0,-36.5,Direct,,0,0,77,60.0,-30.5
2025-10-11,Team D,Team A,1,00:53,5,4,1,0,Team A,72,Puck Recovery,69.0,-31.5,,,0,0,,,
2025-10-11,Team D,Team A,1,00:53,5,4,1,0,Team D,51,Puck Recovery,34.0,-36.5,,,0,0,,,
2025-10-11,Team D,Team A,1,00:53,5,4,1,0,Team A,72,Dump In/Out,69.0,-31.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,1,00:52,5,4,1,0,Team D,51,Play,32.0,-37.5,Direct,,0,0,12,60.0,-37.5
2025-10-11,Team D,Team A,1,00:50,5,4,1,0,Team D,12,Play,55.0,-37.5,Indirect,,0,0,46,82.0,-32.5
2025-10-11,Team D,Team A,1,00:49,5,4,1,0,Team D,46,Incomplete Play,82.0,-32.5,Direct,,0,0,77,82.0,-20.5
2025-10-11,Team D,Team A,1,00:48,5,4,1,0,Team A,45,Puck Recovery,79.0,-8.5,,,0,0,,,
2025-10-11,Team D,Team A,1,00:48,5,4,1,0,Team A,45,Dump In/Out,79.0,-8.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,1,00:43,5,4,1,0,Team D,Go,Puck Recovery,-86.0,-3.5,,,0,0,,,
2025-10-11,Team D,Team A,1,00:41,5,4,1,0,Team D,Go,Play,-86.0,-3.5,Direct,,0,0,51,-75.0,-19.5
2025-10-11,Team D,Team A,1,00:37,5,4,1,0,Team D,51,Play,-31.0,36.5,Direct,,0,0,42,-43.0,24.5
2025-10-11,Team D,Team A,1,00:34,5,4,1,0,Team D,42,Play,-6.0,-2.5,Direct,,0,0,46,10.0,37.5
2025-10-11,Team D,Team A,1,00:33,5,4,1,0,Team D,46,Zone Entry,24.0,36.5,Carried,,0,0,59,,
2025-10-11,Team D,Team A,1,00:30,5,4,1,0,Team D,46,Play,83.0,35.5,Indirect,,0,0,51,33.0,40.5
2025-10-11,Team D,Team A,1,00:28,5,4,1,0,Team D,51,Incomplete Play,33.0,40.5,Direct,,0,0,77,32.0,-12.5
2025-10-11,Team D,Team A,1,00:27,5,4,1,0,Team A,39,Takeaway,38.0,12.5,,,0,0,,,
2025-10-11,Team D,Team A,1,00:25,5,4,1,0,Team A,39,Dump In/Out,5.0,-10.5,Lost,,0,0,,,
2025-10-11,Team D,Team A,1,00:24,5,4,1,0,Team A,39,Zone Entry,-25.0,-11.5,Dumped,,0,0,51,,
2025-10-11,Team D,Team A,1,00:18,5,4,1,0,Team D,51,Puck Recovery,-96.0,-10.5,,,0,0,,,
2025-10-11,Team D,Team A,1,00:13,5,4,1,0,Team D,51,Play,-82.0,-7.5,Direct,,0,0,42,-26.0,-35.5
2025-10-11,Team D,Team A,1,00:10,5,4,1,0,Team D,42,Zone Entry,25.0,-35.5,Carried,,0,0,48,,
2025-10-11,Team D,Team A,1,00:10,5,4,1,0,Team D,42,Incomplete Play,35.0,-34.5,Direct,,0,0,77,39.0,5.5
2025-10-11,Team D,Team A,1,00:09,5,4,1,0,Team D,46,Puck Recovery,38.0,-32.5,,,0,0,,,
2025-10-11,Team D,Team A,1,00:09,5,4,1,0,Team D,46,Play,38.0,-32.5,Direct,,0,0,42,44.0,-27.5
2025-10-11,Team D,Team A,1,00:08,5,4,1,0,Team D,42,Play,44.0,-27.5,Direct,,0,0,77,48.0,33.5
2025-10-11,Team D,Team A,1,00:04,5,5,1,0,Team D,77,Play,52.0,41.5,Direct,,0,0,88,40.0,38.5
2025-10-11,Team D,Team A,1,00:03,5,5,1,0,Team D,88,Play,40.0,38.5,Indirect,,0,0,42,82.0,-34.5
2025-10-11,Team D,Team A,2,20:00,5,5,1,0,Team A,63,Faceoff Win,0.0,0.5,Backhand,,0,0,25,,
